"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
0,0,1,1,1,1,1,1,0.0347112014855302,0.0285354879156469,0.0373248536107137,0.033934742186704,0.0336265712996487,0.00369088128640256
0,1,0,0,0,0,0,0,0.000535859946032534,0.00232745461788527,0.00131084310968395,0.00317277967160965,0.00183673433630285,0.00115392941642131
0,1,0,0,0,0,0,1,0.00392651441656655,0.00490203584327414,0.00747373634699288,0.00512251595122725,0.00535620063951521,0.00150430874094129
0,1,0,0,0,0,1,0,0.0022713143574999,0.00636908345466744,0.00481772588780825,0.00232857214107168,0.00394667396026182,0.00200431887972796
0,1,0,0,0,0,1,1,0.00478507805027131,0.00445342873416816,0.00669870585380556,0.00401082319293898,0.004987008957796,0.00118438857049798
0,1,0,0,0,1,0,0,0.00465289814967724,0.0030369194434145,0.00690582112926729,0.00787253055186869,0.00561704231855693,0.00218592360515807
0,1,0,0,0,1,0,1,0.00979621024602748,0.00592920221631491,0.0115734085690051,0.0124949630814716,0.00994844602820476,0.00290417796254367
0,1,0,0,0,1,1,0,0.00590090721435631,0.0189423381439423,0.0100601731844935,0.00380824162764354,0.00967791504260893,0.00670060969416441
0,1,0,0,0,1,1,1,0.00974930955788363,0.0122939557883203,0.0109745640944247,0.00986092055503199,0.0107196874989151,0.00118636654514419
0,1,0,0,1,0,0,0,0.0085475810624453,0.0137273662205935,0.0115434224809671,0.00712888359189026,0.010236813338974,0.00296669961776811
0,1,0,0,1,0,0,1,0.0194736991124185,0.0168055102257153,0.0220055382182075,0.0206725365237942,0.0197393210200338,0.00221242192633788
0,1,0,0,1,0,1,0,0.00381937527318627,0.00675643749334788,0.0123401895419122,0.00326914934534432,0.00654628791344768,0.00415488261640945
0,1,0,0,1,0,1,1,0.0125782982364618,0.0122637829301717,0.0195198077336812,0.0148743511404092,0.014809060010181,0.00334913623447682
0,1,0,0,1,1,0,0,0.0201790639211725,0.0163817699380674,0.0255712992838911,0.0276939146377966,0.0224565119452319,0.00513879191655834
0,1,0,0,1,1,0,1,0.0281696290912236,0.0236011990341698,0.0296493798019075,0.0322531650505846,0.0284183432444714,0.00362804108591461
0,1,0,0,1,1,1,0,0.016488784151999,0.0157647959074255,0.0238212087933618,0.0186159939398483,0.0186726956981586,0.00363940256156001
0,1,0,0,1,1,1,1,0.0277124383946805,0.0219937756365872,0.0308463163577217,0.0302987975695291,0.0277128319896296,0.00405024888081764
0,1,0,1,0,0,0,0,0.00572493920016344,0.00706703858478675,0.0078305068231124,0.00975746861098488,0.00759498830476187,0.00168400362308791
0,1,0,1,0,0,0,1,0.0132843614699248,0.0108084026025237,0.011316593846081,0.0154409542679544,0.012712578046621,0.00210915694835344
0,1,0,1,0,0,1,0,0.00535562004495081,0.00972019239655012,0.010993504686964,0.010295344746536,0.00909116546875025,0.00254420365559109
0,1,0,1,0,0,1,1,0.0126846616412331,0.0132624810940086,0.0145591115501634,0.0163325399978465,0.0142096985708129,0.00161776633452985
0,1,0,1,0,1,0,0,0.0129621892169232,0.0114229068093837,0.0132011185521958,0.0205622763956325,0.0145371227435338,0.0040933336140782
0,1,0,1,0,1,0,1,0.0160772717150058,0.0138473561592608,0.0204714143939718,0.0244442596209518,0.0187100754722975,0.00471030350718764
0,1,0,1,0,1,1,0,0.013564734737896,0.0150566120035077,0.0145298319891419,0.0151768085600511,0.0145819968226492,0.000734076265743467
0,1,0,1,0,1,1,1,0.0167076446798776,0.0173467124554878,0.0188112992926307,0.020786141592861,0.0184129495052143,0.00181067659835855
0,1,0,1,1,0,0,0,0.0183467369176954,0.0204192609277023,0.0248141330992879,0.0231885031990658,0.0216921585359378,0.00287505864577471
0,1,0,1,1,0,0,1,0.0266572428881515,0.0222882822604056,0.0279324384036705,0.0302663687893234,0.0267860830853878,0.00335029009462405
